ID,Toxicity
160594,1
160595,0
160596,1
160597,0
160598,0
160599,1
160600,0
160601,1
160602,1
160603,1
160604,0
160605,0
160606,0
160607,1
160608,1
160609,1
160610,0
160611,1
160612,1
160613,1
160614,0
160615,0
160616,1
160617,0
160618,1
160619,0
160620,1
160621,0
160622,0
160623,0
160624,0
160625,0
160626,0
160627,1
160628,0
160629,1
160630,0
160631,1
160632,0
160633,1
160634,1
160635,0
160636,1
160637,1
160638,1
160639,0
160640,0
160641,0
160642,0
160643,0
160644,1
160645,0
160646,1
160647,1
160648,0
160649,1
160650,1
160651,0
160652,0
160653,1
160654,0
160655,0
160656,0
160657,1
160658,1
160659,1
160660,1
160661,1
160662,1
160663,0
160664,0
160665,1
160666,0
160667,1
160668,1
160669,0
160670,0
160671,0
160672,1
160673,0
160674,0
160675,0
160676,1
160677,1
160678,1
160679,0
160680,1
160681,0
160682,1
160683,0
160684,0
160685,0
160686,0
160687,1
160688,1
160689,0
160690,0
160691,0
160692,0
160693,0
160694,0
160695,1
160696,0
160697,0
160698,1
160699,0
160700,0
160701,0
160702,1
160703,0
160704,1
160705,0
160706,1
160707,0
160708,1
160709,0
160710,0
160711,0
160712,0
160713,1
160714,1
160715,0
160716,0
160717,0
160718,1
160719,0
160720,0
160721,1
160722,0
160723,0
160724,1
160725,0
160726,0
160727,1
160728,0
160729,1
160730,0
160731,1
160732,0
160733,1
160734,0
160735,1
160736,1
160737,1
160738,0
160739,1
160740,1
160741,0
160742,0
160743,0
160744,0
160745,0
160746,0
160747,0
160748,0
160749,0
160750,1
160751,1
160752,0
160753,0
160754,1
160755,0
160756,0
160757,0
160758,1
160759,1
160760,0
160761,1
160762,0
160763,1
160764,0
160765,0
160766,0
160767,0
160768,0
160769,1
160770,0
160771,1
160772,0
160773,0
160774,1
160775,1
160776,0
160777,0
160778,0
160779,1
160780,1
160781,0
160782,0
160783,1
160784,0
160785,1
160786,1
160787,1
160788,1
160789,1
160790,0
160791,0
160792,0
160793,0
160794,0
160795,0
160796,0
160797,1
160798,0
160799,0
160800,1
160801,1
160802,0
160803,0
160804,1
160805,0
160806,1
160807,0
160808,1
160809,1
160810,0
160811,0
160812,1
160813,1
160814,0
160815,1
160816,0
160817,0
160818,1
160819,0
160820,0
160821,0
160822,0
160823,0
160824,1
160825,0
160826,0
160827,0
160828,0
160829,0
160830,0
160831,1
160832,0
160833,1
160834,0
160835,1
160836,1
160837,1
160838,0
160839,0
160840,0
160841,0
160842,0
160843,0
160844,0
160845,0
160846,0
160847,1
160848,0
160849,0
160850,1
160851,0
160852,1
160853,0
160854,1
160855,0
160856,0
160857,0
160858,0
160859,0
160860,0
160861,0
160862,0
160863,0
160864,1
160865,0
160866,1
160867,1
160868,0
160869,1
160870,0
160871,1
160872,0
160873,0
160874,1
160875,0
160876,0
160877,0
160878,0
160879,1
160880,0
160881,0
160882,0
160883,0
160884,0
160885,1
160886,0
160887,0
160888,1
160889,0
160890,1
160891,1
160892,1
160893,0
160894,0
160895,0
160896,0
160897,0
160898,1
160899,0
160900,0
160901,0
160902,1
160903,0
160904,0
160905,0
160906,0
160907,0
160908,0
160909,0
160910,1
160911,0
160912,0
160913,0
160914,0
160915,0
160916,1
160917,0
160918,0
160919,0
160920,0
160921,1
160922,0
160923,0
160924,1
160925,1
160926,0
160927,1
160928,1
160929,1
160930,0
160931,1
160932,0
160933,0
160934,1
160935,0
160936,0
160937,0
160938,0
160939,0
160940,1
160941,0
160942,0
160943,0
160944,0
160945,1
160946,0
160947,0
160948,0
160949,0
160950,1
160951,1
160952,0
160953,1
160954,1
160955,1
160956,0
160957,1
160958,0
160959,0
160960,0
160961,1
160962,0
160963,0
160964,0
160965,0
160966,1
160967,0
160968,0
160969,1
160970,0
160971,0
160972,0
160973,1
160974,0
160975,1
160976,1
160977,1
160978,0
160979,0
160980,1
160981,0
160982,1
160983,1
160984,0
160985,1
160986,0
160987,0
160988,0
160989,1
160990,0
160991,1
160992,1
160993,1
160994,0
160995,1
160996,1
160997,1
160998,1
160999,1
161000,1
161001,0
161002,1
161003,0
161004,0
161005,0
161006,1
161007,1
161008,1
161009,0
161010,1
161011,1
161012,1
161013,0
161014,1
161015,0
161016,0
161017,0
161018,0
161019,0
161020,0
161021,1
161022,0
161023,1
161024,1
161025,0
161026,0
161027,1
161028,1
161029,0
161030,1
161031,1
161032,0
161033,0
161034,0
161035,0
161036,0
161037,0
161038,0
161039,1
161040,0
161041,0
161042,0
161043,0
161044,0
161045,0
161046,1
161047,0
161048,1
161049,0
161050,1
161051,1
161052,0
161053,1
161054,1
161055,0
161056,1
161057,0
161058,0
161059,0
161060,1
161061,0
161062,0
161063,1
161064,0
161065,0
161066,0
161067,0
161068,1
161069,1
161070,0
161071,1
161072,0
161073,0
161074,1
161075,0
161076,0
161077,0
161078,1
161079,0
161080,0
161081,0
161082,1
161083,0
161084,0
161085,0
161086,0
161087,1
161088,0
161089,0
161090,0
161091,0
161092,0
161093,0
161094,0
161095,1
161096,1
161097,0
161098,1
161099,0
161100,1
161101,0
161102,0
161103,1
161104,0
161105,0
161106,1
161107,0
161108,0
161109,0
161110,0
161111,0
161112,0
161113,1
161114,1
161115,0
161116,1
161117,1
161118,1
161119,1
161120,1
161121,1
161122,0
161123,1
161124,0
161125,0
161126,0
161127,0
161128,1
161129,0
161130,0
161131,0
161132,1
161133,0
161134,1
161135,0
161136,1
161137,1
161138,0
161139,1
161140,0
161141,0
161142,1
161143,0
161144,1
161145,0
161146,0
161147,0
161148,0
161149,0
161150,0
161151,0
161152,0
161153,1
161154,0
161155,1
161156,0
161157,0
161158,0
161159,0
161160,0
161161,1
161162,0
161163,0
161164,0
161165,0
161166,0
161167,0
161168,0
161169,1
161170,1
161171,1
161172,1
161173,1
161174,1
161175,0
161176,0
161177,0
161178,0
161179,1
161180,0
161181,0
161182,0
161183,0
161184,0
161185,0
161186,1
161187,0
161188,0
161189,0
161190,0
161191,1
161192,0
161193,0
161194,1
161195,0
161196,0
161197,0
161198,0
161199,0
161200,1
161201,0
161202,1
161203,1
161204,0
161205,1
161206,1
161207,1
161208,0
161209,1
161210,1
161211,0
161212,1
161213,0
161214,1
161215,1
161216,1
161217,0
161218,1
161219,1
161220,0
161221,0
161222,0
161223,0
161224,1
161225,0
161226,0
161227,1
161228,1
161229,1
161230,1
161231,1
161232,1
161233,1
161234,0
161235,1
161236,0
161237,1
161238,1
161239,0
161240,0
161241,0
161242,1
161243,0
161244,0
161245,1
161246,1
161247,0
161248,0
161249,0
161250,1
161251,1
161252,1
161253,1
161254,0
161255,0
161256,0
161257,1
161258,1
161259,0
161260,0
161261,1
161262,1
161263,0
161264,0
161265,1
161266,1
161267,1
161268,0
161269,0
161270,0
161271,1
161272,1
161273,0
161274,0
161275,0
161276,0
161277,0
161278,1
161279,0
161280,0
161281,1
161282,0
161283,1
161284,0
161285,1
161286,0
161287,1
161288,0
161289,1
161290,0
161291,0
161292,0
161293,1
161294,0
161295,0
161296,1
161297,0
161298,0
161299,1
161300,1
161301,1
161302,0
161303,0
161304,0
161305,1
161306,1
161307,0
161308,0
161309,0
161310,1
161311,0
161312,0
161313,1
161314,0
161315,0
161316,0
161317,0
161318,1
161319,1
161320,0
161321,0
161322,1
161323,1
161324,1
161325,1
161326,1
161327,0
161328,0
161329,0
161330,0
161331,0
161332,0
161333,0
161334,0
161335,0
161336,0
161337,0
161338,1
161339,0
161340,0
161341,0
161342,0
161343,0
161344,0
161345,1
161346,0
161347,0
161348,0
161349,0
161350,1
161351,1
161352,1
161353,0
161354,0
161355,1
161356,0
161357,0
161358,0
161359,0
161360,1
161361,0
161362,0
161363,0
161364,1
161365,1
161366,1
161367,1
161368,1
161369,0
161370,0
161371,0
161372,1
161373,1
161374,0
161375,1
161376,0
161377,1
161378,0
161379,1
161380,0
161381,1
161382,0
161383,1
161384,1
161385,0
161386,1
161387,1
161388,1
161389,1
161390,0
161391,0
161392,0
161393,0
161394,0
161395,0
161396,0
161397,0
161398,1
161399,0
161400,0
161401,0
161402,0
161403,0
161404,0
161405,0
161406,0
161407,0
161408,1
161409,0
161410,1
161411,0
161412,1
161413,1
161414,0
161415,0
161416,1
161417,0
161418,0
161419,1
161420,0
161421,0
161422,0
161423,1
161424,1
161425,0
161426,1
161427,0
161428,0
161429,0
161430,0
161431,1
161432,1
161433,1
161434,0
161435,0
161436,0
161437,0
161438,0
161439,0
161440,0
161441,0
161442,0
161443,1
161444,0
161445,0
161446,0
161447,0
161448,0
161449,0
161450,0
161451,1
161452,0
161453,0
161454,1
161455,0
161456,0
161457,0
161458,0
161459,1
161460,0
161461,1
161462,1
161463,0
161464,0
161465,0
161466,0
161467,1
161468,0
161469,0
161470,1
161471,1
161472,0
161473,1
161474,1
161475,1
161476,1
161477,0
161478,0
161479,0
161480,1
161481,0
161482,1
161483,0
161484,0
161485,0
161486,0
161487,0
161488,0
161489,0
161490,0
161491,0
161492,0
161493,0
161494,0
161495,0
161496,1
161497,0
161498,1
161499,0
161500,0
161501,1
161502,0
161503,0
161504,0
161505,0
161506,0
161507,1
161508,1
161509,1
161510,1
161511,1
161512,1
161513,1
161514,1
161515,1
161516,0
161517,1
161518,1
161519,0
161520,0
161521,0
161522,0
161523,0
161524,0
161525,1
161526,0
161527,1
161528,0
161529,0
161530,0
161531,0
161532,1
161533,0
161534,1
161535,0
161536,1
161537,0
161538,0
161539,0
161540,0
161541,1
161542,0
161543,0
161544,0
161545,0
161546,0
161547,0
161548,0
161549,1
161550,1
161551,0
161552,1
161553,0
161554,0
161555,1
161556,0
161557,0
161558,0
161559,0
161560,0
161561,0
161562,0
161563,0
161564,1
161565,0
161566,0
161567,1
161568,1
161569,1
161570,0
161571,1
161572,0
161573,1
161574,0
161575,1
161576,0
161577,0
161578,1
161579,1
161580,1
161581,0
161582,1
161583,0
161584,1
161585,0
161586,1
161587,1
161588,1
161589,0
161590,0
161591,0
161592,0
161593,0
161594,1
161595,1
161596,0
161597,0
161598,0
161599,0
161600,0
161601,0
161602,1
161603,0
161604,0
161605,1
161606,0
161607,0
161608,0
161609,1
161610,0
161611,1
161612,1
161613,0
161614,1
161615,1
161616,0
161617,0
161618,0
161619,0
161620,0
161621,0
161622,0
161623,1
161624,0
161625,0
161626,0
161627,0
161628,0
161629,0
161630,1
161631,1
161632,1
161633,0
161634,0
161635,0
161636,0
161637,1
161638,1
161639,0
161640,0
161641,0
161642,0
161643,1
161644,0
161645,0
161646,0
161647,1
161648,0
161649,0
161650,0
161651,0
161652,0
161653,0
161654,0
161655,0
161656,0
161657,0
161658,1
161659,0
161660,0
161661,0
161662,0
161663,0
161664,0
161665,1
161666,1
161667,1
161668,0
161669,0
161670,0
161671,0
161672,0
161673,0
161674,0
161675,0
161676,0
161677,1
161678,0
161679,0
161680,1
161681,1
161682,0
161683,0
161684,0
161685,0
161686,0
161687,0
161688,1
161689,1
161690,0
161691,1
161692,1
161693,0
161694,0
161695,0
161696,0
161697,0
161698,0
161699,1
161700,0
161701,0
161702,0
161703,0
161704,1
161705,0
161706,1
161707,0
161708,0
161709,0
161710,0
161711,0
161712,0
161713,0
161714,1
161715,0
161716,0
161717,1
161718,1
161719,0
161720,0
161721,1
161722,0
161723,0
161724,0
161725,0
161726,0
161727,0
161728,0
161729,0
161730,0
161731,0
161732,0
161733,0
161734,0
161735,0
161736,0
161737,1
161738,0
161739,0
161740,1
161741,0
161742,0
161743,0
161744,0
161745,1
161746,0
161747,0
161748,0
161749,0
161750,0
161751,0
161752,0
161753,1
161754,1
161755,1
161756,0
161757,0
161758,0
161759,0
161760,0
161761,0
161762,0
161763,0
161764,0
161765,0
161766,0
161767,1
161768,0
161769,0
161770,0
161771,1
161772,0
161773,0
161774,0
161775,0
161776,1
161777,0
161778,1
161779,0
161780,0
161781,0
161782,1
161783,0
161784,0
161785,0
161786,1
161787,1
161788,0
161789,0
161790,1
161791,0
161792,0
161793,0
161794,0
161795,0
161796,0
161797,1
161798,0
161799,0
161800,0
161801,1
161802,1
161803,0
161804,0
161805,1
161806,1
161807,0
161808,0
161809,1
161810,0
161811,0
161812,0
161813,0
161814,0
161815,1
161816,0
161817,0
161818,0
161819,1
161820,0
161821,1
161822,0
161823,1
161824,1
161825,0
161826,1
161827,0
161828,0
161829,1
161830,0
161831,0
161832,1
161833,0
161834,0
161835,0
161836,0
161837,0
161838,0
161839,0
161840,0
161841,0
161842,0
161843,1
161844,0
161845,0
161846,0
161847,0
161848,0
161849,0
161850,0
161851,0
161852,1
161853,0
161854,0
161855,0
161856,0
161857,1
161858,0
161859,0
161860,1
161861,0
161862,0
161863,0
161864,1
161865,0
161866,0
161867,1
161868,0
161869,0
161870,0
161871,0
161872,1
161873,0
161874,0
161875,0
161876,0
161877,1
161878,0
161879,1
161880,0
161881,0
161882,0
161883,0
161884,1
161885,0
161886,0
161887,1
161888,1
161889,0
161890,1
161891,1
161892,0
161893,0
161894,1
161895,0
161896,1
161897,1
161898,0
161899,0
161900,1
161901,0
161902,0
161903,0
161904,1
161905,0
161906,0
161907,1
161908,0
161909,0
161910,0
161911,1
161912,1
161913,1
161914,0
161915,1
161916,0
161917,1
161918,0
161919,0
161920,0
161921,0
161922,0
161923,0
161924,1
161925,0
161926,1
161927,0
161928,0
161929,0
161930,0
161931,1
161932,0
161933,0
161934,1
161935,1
161936,0
161937,1
161938,0
161939,0
161940,0
161941,1
161942,0
161943,1
161944,0
161945,0
161946,0
161947,0
161948,0
161949,1
161950,0
161951,0
161952,1
161953,0
161954,1
161955,0
161956,0
161957,0
161958,1
161959,1
161960,0
161961,0
161962,0
161963,0
161964,0
161965,1
161966,1
161967,1
161968,1
161969,0
161970,1
161971,0
161972,1
161973,0
161974,0
161975,0
161976,0
161977,1
161978,1
161979,0
161980,1
161981,1
161982,0
161983,1
161984,0
161985,1
161986,1
161987,0
161988,0
161989,0
161990,0
161991,1
161992,1
161993,1
161994,0
161995,0
161996,1
161997,0
161998,0
161999,0
162000,0
162001,0
162002,0
162003,0
162004,0
162005,1
162006,1
162007,1
162008,1
162009,1
162010,0
162011,0
162012,0
162013,0
162014,1
162015,1
162016,0
162017,0
162018,1
162019,0
162020,1
162021,0
162022,0
162023,1
162024,1
162025,1
162026,0
162027,1
162028,0
162029,1
162030,0
162031,0
162032,0
162033,0
162034,0
162035,0
162036,1
162037,1
162038,0
162039,1
162040,0
162041,0
162042,0
162043,0
162044,1
162045,0
162046,0
162047,0
162048,0
162049,0
162050,0
162051,0
162052,0
162053,1
162054,1
162055,1
162056,0
162057,0
162058,1
162059,0
162060,0
162061,0
162062,0
162063,0
162064,1
162065,0
162066,0
162067,1
162068,0
162069,1
162070,0
162071,0
162072,0
162073,1
162074,0
162075,0
162076,1
162077,0
162078,0
162079,0
162080,1
162081,0
162082,0
162083,0
162084,0
162085,0
162086,0
162087,0
162088,1
162089,0
162090,0
162091,0
162092,0
162093,0
162094,1
162095,0
162096,0
162097,0
162098,0
162099,1
162100,0
162101,0
162102,0
162103,1
162104,0
162105,0
162106,1
162107,0
162108,0
162109,0
162110,0
162111,1
162112,0
162113,0
162114,0
162115,0
162116,0
162117,1
162118,0
162119,1
162120,1
162121,0
162122,1
162123,1
162124,1
162125,0
162126,0
162127,0
162128,1
162129,0
162130,0
162131,0
162132,1
162133,1
162134,1
162135,0
162136,0
162137,0
162138,0
162139,0
162140,0
162141,0
162142,0
162143,0
162144,0
162145,1
162146,0
162147,1
162148,1
162149,0
162150,0
162151,1
162152,0
162153,0
162154,0
162155,0
162156,0
162157,1
162158,0
162159,1
162160,0
162161,0
162162,1
162163,0
162164,0
162165,0
162166,0
162167,1
162168,1
162169,1
162170,1
162171,0
162172,1
162173,0
162174,1
162175,0
162176,1
162177,0
162178,0
162179,1
162180,0
162181,0
162182,0
162183,1
162184,0
162185,1
162186,0
162187,0
162188,0
162189,0
162190,0
162191,1
162192,1
162193,1
162194,0
162195,0
162196,0
162197,0
162198,0
162199,0
162200,0
162201,0
162202,1
162203,0
162204,1
162205,0
162206,0
162207,1
162208,1
162209,0
162210,1
162211,0
162212,0
162213,0
162214,0
162215,0
162216,0
162217,0
162218,1
162219,1
162220,0
162221,0
162222,0
162223,1
162224,1
162225,1
162226,0
162227,0
162228,0
162229,0
162230,1
162231,0
162232,1
162233,0
162234,0
162235,0
162236,0
162237,0
162238,0
162239,1
162240,0
162241,1
162242,1
162243,0
162244,0
162245,1
162246,0
162247,0
162248,0
162249,1
162250,1
162251,1
162252,0
162253,0
162254,0
162255,1
162256,0
162257,0
162258,1
162259,1
162260,0
162261,0
162262,1
162263,1
162264,0
162265,1
162266,0
162267,0
162268,0
162269,1
162270,0
162271,0
162272,1
162273,1
162274,0
162275,0
162276,0
162277,0
162278,0
162279,0
162280,0
162281,0
162282,0
162283,1
162284,1
162285,1
162286,1
162287,0
162288,1
162289,0
162290,1
162291,1
162292,0
162293,0
162294,0
162295,1
162296,0
162297,0
162298,0
162299,1
162300,0
162301,1
162302,1
162303,0
162304,1
162305,0
162306,0
162307,0
162308,1
162309,0
162310,0
162311,0
162312,0
162313,1
162314,0
162315,0
162316,0
162317,1
162318,0
162319,0
162320,0
162321,1
162322,0
162323,0
162324,0
162325,0
162326,0
162327,0
162328,1
162329,0
162330,1
162331,1
162332,1
162333,1
162334,0
162335,1
162336,0
162337,0
162338,0
162339,1
162340,0
162341,1
162342,0
162343,0
162344,0
162345,1
162346,1
162347,0
162348,1
162349,0
162350,1
162351,0
162352,0
162353,0
162354,1
162355,0
162356,0
162357,1
162358,1
162359,0
162360,0
162361,0
162362,0
162363,0
162364,0
162365,0
162366,0
162367,1
162368,0
162369,0
162370,0
162371,0
162372,0
162373,1
162374,0
162375,0
162376,0
162377,1
162378,0
162379,1
162380,1
162381,0
162382,0
162383,1
162384,1
162385,1
162386,1
162387,1
162388,0
162389,0
162390,1
162391,0
162392,0
162393,1
162394,1
162395,0
162396,0
162397,1
162398,1
162399,1
162400,1
162401,0
162402,1
162403,0
162404,0
162405,0
162406,0
162407,0
162408,1
162409,0
162410,0
162411,0
162412,0
162413,0
162414,1
162415,1
162416,1
162417,0
162418,1
162419,1
162420,1
162421,1
162422,0
162423,0
162424,0
162425,0
162426,0
162427,0
162428,1
162429,0
162430,0
162431,1
162432,0
162433,1
162434,0
162435,0
162436,0
162437,1
162438,0
162439,1
162440,1
162441,0
162442,0
162443,0
162444,0
162445,0
162446,0
162447,1
162448,1
162449,1
162450,0
162451,1
162452,1
162453,0
162454,1
162455,1
162456,0
162457,1
162458,1
162459,1
162460,1
162461,0
162462,1
162463,0
162464,1
162465,1
162466,0
162467,1
162468,1
162469,0
162470,0
162471,0
162472,1
162473,0
162474,1
162475,0
162476,0
162477,0
162478,0
162479,0
162480,0
162481,0
162482,1
162483,1
162484,1
162485,1
162486,0
162487,0
162488,0
162489,0
162490,0
162491,1
162492,0
162493,0
162494,1
162495,1
162496,0
162497,1
162498,1
162499,0
162500,1
162501,1
162502,1
162503,0
162504,0
162505,0
162506,1
162507,0
162508,0
162509,1
162510,0
162511,0
162512,1
162513,1
162514,1
162515,0
162516,0
162517,0
162518,0
162519,0
162520,1
162521,0
162522,0
162523,0
162524,0
162525,1
162526,0
162527,0
162528,0
162529,0
162530,0
162531,1
162532,0
162533,0
162534,1
162535,0
162536,1
162537,0
162538,0
162539,0
162540,0
162541,0
162542,0
162543,1
162544,0
162545,0
162546,0
162547,1
162548,0
162549,0
162550,0
162551,0
162552,0
162553,1
162554,0
162555,1
162556,0
162557,1
162558,0
162559,0
162560,0
162561,0
162562,0
162563,0
162564,0
162565,0
162566,1
162567,0
162568,0
162569,0
162570,0
162571,1
162572,0
162573,0
162574,0
162575,1
162576,0
162577,1
162578,1
162579,0
162580,1
162581,1
162582,0
162583,0
162584,0
162585,0
162586,1
162587,1
162588,1
162589,0
162590,0
162591,0
162592,0
162593,0
162594,1
162595,0
162596,0
162597,0
162598,0
162599,0
162600,0
162601,1
162602,0
162603,1
162604,0
162605,0
162606,0
162607,0
162608,0
162609,0
162610,1
162611,0
162612,0
162613,0
162614,0
162615,0
162616,0
162617,0
162618,0
162619,1
162620,1
162621,0
162622,0
162623,1
162624,0
162625,0
162626,0
162627,0
162628,0
162629,1
162630,1
162631,1
162632,0
162633,0
162634,1
162635,0
162636,0
162637,0
162638,0
162639,1
162640,0
162641,0
162642,0
162643,0
162644,1
162645,0
162646,1
162647,0
162648,0
162649,1
162650,1
162651,1
162652,0
162653,1
162654,1
162655,0
162656,1
162657,1
162658,1
162659,0
162660,0
162661,1
162662,1
162663,0
162664,0
162665,1
162666,1
162667,1
162668,0
162669,1
162670,1
162671,0
162672,0
162673,0
162674,0
162675,1
162676,0
162677,1
162678,0
162679,1
162680,0
162681,0
162682,0
162683,0
162684,0
162685,0
162686,0
162687,1
162688,0
162689,1
162690,0
162691,1
162692,1
162693,1
162694,0
162695,0
162696,0
162697,0
162698,0
162699,1
162700,0
162701,0
162702,0
162703,0
162704,1
162705,1
162706,1
162707,0
162708,0
162709,0
162710,1
162711,0
162712,0
162713,0
162714,1
162715,0
162716,1
162717,0
162718,0
162719,1
162720,0
162721,0
162722,0
162723,1
162724,0
162725,1
162726,1
162727,0
162728,0
162729,0
162730,0
162731,0
162732,1
162733,0
162734,0
162735,1
162736,1
162737,0
162738,0
162739,1
162740,0
162741,1
162742,0
162743,1
162744,0
162745,0
162746,0
162747,0
162748,0
162749,0
162750,1
162751,0
162752,1
162753,1
162754,1
162755,0
162756,0
162757,1
162758,0
162759,1
162760,0
162761,0
162762,0
162763,0
162764,1
162765,1
162766,0
162767,0
162768,0
162769,0
162770,1
162771,0
162772,1
162773,1
162774,1
162775,0
162776,0
162777,0
162778,0
162779,1
162780,0
162781,0
162782,0
162783,0
162784,0
162785,1
162786,0
162787,1
162788,1
162789,0
162790,0
162791,0
162792,0
162793,0
162794,1
162795,0
162796,1
162797,0
162798,0
162799,0
162800,0
162801,0
162802,1
162803,0
162804,0
162805,0
162806,1
162807,0
162808,1
162809,1
162810,0
162811,0
162812,0
162813,1
162814,0
162815,0
162816,0
162817,0
162818,1
162819,0
162820,0
162821,1
162822,0
162823,1
162824,1
162825,0
162826,1
162827,1
162828,1
162829,0
162830,0
162831,0
162832,1
162833,1
162834,0
162835,0
162836,0
162837,1
162838,1
162839,0
162840,0
162841,0
162842,1
162843,0
162844,1
162845,0
162846,0
162847,1
162848,1
162849,0
162850,0
162851,0
162852,0
162853,0
162854,1
162855,1
162856,0
162857,1
162858,1
162859,0
162860,1
162861,0
162862,0
162863,1
162864,0
162865,0
162866,0
162867,0
162868,0
162869,0
162870,0
162871,1
162872,1
162873,0
162874,0
162875,1
162876,1
162877,0
162878,1
162879,0
162880,0
162881,0
162882,0
162883,0
162884,0
162885,0
162886,0
162887,0
162888,1
162889,0
162890,0
162891,1
162892,0
162893,0
162894,1
162895,0
162896,0
162897,0
162898,1
162899,0
162900,1
162901,1
162902,0
162903,0
162904,0
162905,0
162906,0
162907,1
162908,0
162909,0
162910,0
162911,0
162912,0
162913,0
162914,0
162915,0
162916,1
162917,0
162918,1
162919,0
162920,0
162921,0
162922,0
162923,0
162924,1
162925,0
162926,1
162927,1
162928,1
162929,1
162930,0
162931,1
162932,0
162933,1
162934,0
162935,0
162936,0
162937,0
162938,1
162939,0
162940,0
162941,1
162942,0
162943,1
162944,0
162945,1
162946,0
162947,1
162948,1
162949,0
162950,0
162951,0
162952,1
162953,0
162954,0
162955,0
162956,0
162957,0
162958,1
162959,1
162960,0
162961,0
162962,0
162963,1
162964,1
162965,0
162966,1
162967,0
162968,0
162969,0
162970,0
162971,0
162972,1
162973,0
162974,0
162975,0
162976,1
162977,1
162978,0
162979,0
162980,0
162981,0
162982,0
162983,0
162984,0
162985,0
162986,0
162987,1
162988,0
162989,0
162990,0
162991,0
162992,0
162993,0
162994,1
162995,1
162996,0
162997,0
162998,0
162999,0
163000,0
163001,0
163002,1
163003,0
163004,0
163005,0
163006,0
163007,0
163008,0
163009,0
163010,0
163011,0
163012,0
163013,0
163014,0
163015,0
163016,1
163017,0
163018,0
163019,0
163020,0
163021,0
163022,0
163023,0
163024,0
163025,0
163026,1
163027,0
163028,1
163029,1
163030,0
163031,0
163032,0
163033,0
163034,0
163035,0
163036,1
163037,0
163038,0
163039,1
163040,1
163041,0
163042,0
163043,1
163044,0
163045,0
163046,0
163047,0
163048,0
163049,1
163050,0
163051,1
163052,1
163053,1
163054,0
163055,0
163056,1
163057,0
163058,0
163059,0
163060,1
163061,1
163062,1
163063,0
163064,0
163065,0
163066,1
163067,0
163068,1
163069,0
163070,0
163071,0
163072,1
163073,0
163074,0
163075,1
163076,1
163077,0
163078,0
163079,0
163080,0
163081,0
163082,1
163083,1
163084,0
163085,1
163086,0
163087,0
163088,0
163089,0
163090,0
163091,1
163092,0
163093,0
163094,0
163095,1
163096,1
163097,0
163098,0
163099,0
163100,1
163101,1
163102,0
163103,0
163104,0
163105,1
163106,0
163107,0
163108,0
163109,1
163110,1
163111,0
163112,1
163113,0
163114,0
163115,1
163116,0
163117,1
163118,0
163119,0
163120,0
163121,0
163122,1
163123,0
163124,1
163125,0
163126,0
163127,0
163128,0
163129,1
163130,0
163131,0
163132,0
163133,0
163134,0
163135,0
163136,0
163137,1
163138,1
163139,0
163140,0
163141,0
163142,1
163143,0
163144,0
163145,0
163146,1
163147,1
163148,0
163149,0
163150,1
163151,0
163152,1
163153,0
163154,0
163155,1
163156,0
163157,0
163158,1
163159,0
163160,0
163161,0
163162,0
163163,0
163164,0
163165,0
163166,0
163167,1
163168,1
163169,0
163170,1
163171,1
163172,0
163173,0
163174,0
163175,0
163176,0
163177,0
163178,1
163179,1
163180,0
163181,0
163182,1
163183,0
163184,1
163185,1
163186,0
163187,0
163188,1
163189,0
163190,0
163191,0
163192,1
163193,0
163194,0
163195,1
163196,0
163197,0
163198,1
163199,1
163200,0
163201,0
163202,0
163203,0
163204,1
163205,0
163206,0
163207,0
163208,0
163209,1
163210,1
163211,0
163212,0
163213,1
163214,1
163215,0
163216,1
163217,0
163218,0
163219,0
163220,0
163221,0
163222,1
163223,0
163224,1
163225,0
163226,0
163227,1
163228,0
163229,0
163230,0
163231,0
163232,1
163233,0
163234,0
163235,0
163236,0
163237,0
163238,0
163239,0
163240,0
163241,1
163242,1
163243,1
163244,0
163245,0
163246,0
163247,1
163248,1
163249,1
163250,1
163251,0
163252,1
163253,0
163254,1
163255,0
163256,0
163257,0
163258,0
163259,0
163260,0
163261,0
163262,0
163263,0
163264,0
163265,1
163266,0
163267,0
163268,0
163269,0
163270,0
163271,0
163272,0
163273,0
163274,0
163275,0
163276,0
163277,0
163278,0
163279,1
163280,0
163281,0
163282,0
163283,1
163284,0
163285,0
163286,0
163287,0
163288,1
163289,0
163290,1
163291,1
163292,1
163293,0
163294,0
163295,0
163296,1
163297,0
163298,0
163299,0
163300,1
163301,0
163302,1
163303,0
163304,0
163305,1
163306,1
163307,0
163308,0
163309,0
163310,0
163311,0
163312,1
163313,0
163314,0
163315,0
163316,0
163317,0
163318,0
163319,0
163320,0
163321,1
163322,0
163323,0
163324,0
163325,0
163326,0
163327,1
163328,0
163329,0
163330,1
163331,1
163332,0
163333,0
163334,1
163335,1
163336,0
163337,0
163338,0
163339,1
163340,0
163341,0
163342,1
163343,0
163344,0
163345,1
163346,0
163347,1
163348,1
163349,0
163350,1
163351,0
163352,0
163353,0
163354,0
163355,1
163356,0
163357,0
163358,1
163359,0
163360,1
163361,0
163362,1
163363,0
163364,0
163365,0
163366,0
163367,1
163368,0
163369,0
163370,0
163371,1
163372,1
163373,0
163374,0
163375,1
163376,0
163377,0
163378,1
163379,1
163380,1
163381,0
163382,1
163383,0
163384,0
163385,0
163386,1
163387,1
163388,1
163389,0
163390,0
163391,0
